# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
106 1050 1896 -4.25022e-05 9.10598e-05 0.000112813
107 1060 1895 -4.20928e-05 9.35133e-05 0.000113357
108 1070 1894 -4.03745e-05 9.30982e-05 0.000111434
109 1080 1893 -4.24782e-05 9.16001e-05 0.000111491
110 1090 1892 -4.86189e-05 9.04391e-05 0.000115317
111 1100 1891 -5.48538e-05 8.77938e-05 0.000119074
112 1110 1890 -5.82894e-05 8.11655e-05 0.000117084
113 1120 1889 -5.87597e-05 7.1348e-05 0.000107967
114 1130 1888 -5.68467e-05 6.11371e-05 9.61833e-05
115 1140 1887 -5.23331e-05 5.22676e-05 8.72169e-05
116 1150 1886 -4.50272e-05 4.454e-05 8.19207e-05
117 1160 1885 -3.55665e-05 3.66158e-05 7.65402e-05
118 1170 1884 -2.55493e-05 2.73669e-05 6.81293e-05
119 1180 1883 -1.67638e-05 1.65387e-05 5.87211e-05
120 1190 1882 -1.01653e-05 4.97979e-06 5.27351e-05
121 1200 1881 -5.72227e-06 -5.65242e-06 5.19376e-05
122 1210 1880 -1.8945e-06 -1.41721e-05 5.44727e-05
123 1220 1879 3.11579e-06 -2.18573e-05 5.72581e-05
124 1230 1878 8.19798e-06 -3.15353e-05 5.78483e-05
125 1240 1877 9.76384e-06 -4.3572e-05 5.50818e-05
126 1250 1876 6.06943e-06 -5.48048e-05 4.96647e-05
127 1260 1875 5.70186e-08 -6.23083e-05 4.33541e-05
128 1270 1874 -2.94098e-06 -6.68085e-05 3.59779e-05
129 1280 1873 5.53188e-07 -7.15894e-05 2.61834e-05
130 1290 1872 9.64042e-06 -7.84819e-05 1.53975e-05
131 1300 1871 1.92276e-05 -8.70379e-05 7.39223e-06
132 1310 1870 2.29648e-05 -9.64779e-05 3.74707e-06
133 1320 1869 1.85928e-05 -0.0001048 2.88769e-06
134 1330 1868 1.08067e-05 -0.000108098 2.35955e-06
135 1340 1867 8.28483e-06 -0.000104638 1.43992e-07
136 1350 1866 1.53911e-05 -9.72734e-05 -4.22322e-06
137 1360 1865 2.63545e-05 -8.93388e-05 -9.19151e-06
138 1370 1864 3.07543e-05 -8.05995e-05 -1.29797e-05
139 1380 1863 2.45555e-05 -6.94949e-05 -1.50355e-05
140 1390 1862 1.40366e-05 -5.64791e-05 -1.49818e-05
141 1400 1861 9.21665e-06 -4.37586e-05 -1.10548e-05
142 1410 1860 1.31519e-05 -3.30593e-05 -2.5691e-06
143 1420 1859 1.9745e-05 -2.46287e-05 7.81101e-06
144 1430 1858 2.21894e-05 -1.81573e-05 1.72179e-05
145 1440 1857 2.04537e-05 -1.39693e-05 2.52847e-05
146 1450 1856 1.99667e-05 -1.32686e-05 3.27788e-05
147 1460 1855 2.47295e-05 -1.62682e-05 3.91816e-05
148 1470 1854 3.34619e-05 -2.04364e-05 4.36989e-05
149 1480 1853 4.28818e-05 -2.18377e-05 4.81652e-05
150 1490 1852 5.22341e-05 -1.90056e-05 5.55712e-05
151 1500 1851 6.19975e-05 -1.36778e-05 6.45892e-05
152 1510 1850 7.00036e-05 -7.9468e-06 6.95926e-05
153 1520 1849 7.25283e-05 -2.75859e-06 6.79892e-05
154 1530 1848 6.91583e-05 9.20152e-07 6.4001e-05
155 1540 1847 6.38139e-05 2.12266e-06 6.32808e-05
156 1550 1846 5.96425e-05 6.63246e-07 6.65592e-05
157 1560 1845 5.45106e-05 -3.29275e-06 7.11006e-05
158 1570 1844 4.45023e-05 -9.67526e-06 7.51336e-05
159 1580 1843 3.09138e-05 -1.81445e-05 7.74578e-05
160 1590 1842 1.99977e-05 -2.79585e-05 7.70685e-05
161 1600 1841 1.594e-05 -3.82708e-05 7.47437e-05
162 1610 1840 1.70862e-05 -4.84533e-05 7.28027e-05
163 1620 1839 1.91871e-05 -5.85821e-05 7.34799e-05
164 1630 1838 2.02068e-05 -6.87332e-05 7.79049e-05
165 1640 1837 2.00273e-05 -7.71264e-05 8.5283e-05
166 1650 1836 1.77714e-05 -8.11678e-05 9.26908e-05
167 1660 1835 1.22672e-05 -8.17613e-05 9.68363e-05
168 1670 1834 4.56542e-06 -8.25643e-05 9.66202e-05
169 1680 1833 -2.00841e-06 -8.45517e-05 9.36441e-05
170 1690 1832 -4.66609e-06 -8.53931e-05 8.95194e-05
171 1700 1831 -3.09233e-06 -8.38466e-05 8.41814e-05
172 1710 1830 2.06382e-08 -8.18216e-05 7.76335e-05
173 1720 1829 5.10519e-07 -8.12463e-05 7.07995e-05
174 1730 1828 -3.44221e-06 -8.15084e-05 6.48205e-05
175 1740 1827 -9.20938e-06 -8.11762e-05 6.03945e-05
176 1750 1826 -1.2423e-05 -7.97985e-05 5.87513e-05
177 1760 1825 -1.07311e-05 -7.67104e-05 6.00407e-05
178 1770 1824 -5.62254e-06 -7.06448e-05 6.13218e-05
179 1780 1823 -1.48512e-06 -6.17109e-05 6.07223e-05
180 1790 1822 -1.26461e-06 -5.13977e-05 6.02342e-05
181 1800 1821 -3.20246e-06 -4.07818e-05 6.10955e-05
182 1810 1820 -3.34879e-06 -2.93745e-05 6.18518e-05
183 1820 1819 3.1093e-07 -1.61862e-05 6.1768e-05
184 1830 1818 6.50456e-06 -1.96188e-06 6.20385e-05
185 1840 1817 1.18088e-05 1.03038e-05 6.39362e-05
186 1850 1816 1.30227e-05 1.7872e-05 6.721e-05
187 1860 1815 9.53964e-06 2.14343e-05 6.96172e-05
188 1870 1814 4.35657e-06 2.45279e-05 6.92884e-05
189 1880 1813 2.52279e-06 2.93812e-05 6.74264e-05
190 1890 1812 7.67081e-06 3.48804e-05 6.8189e-05
191 1900 1811 1.81679e-05 3.7984e-05 7.38283e-05
192 1910 1810 2.80914e-05 3.67237e-05 8.08507e-05
193 1920 1809 3.32446e-05 3.19144e-05 8.44034e-05
194 1930 1808 3.54338e-05 2.61989e-05 8.53929e-05
195 1940 1807 3.99312e-05 2.20815e-05 8.85577e-05
196 1950 1806 4.90049e-05 2.02758e-05 9.48505e-05
197 1960 1805 5.91311e-05 1.96808e-05 0.000100083
198 1970 1804 6.51785e-05 1.87993e-05 0.000100647
199 1980 1803 6.66561e-05 1.67446e-05 9.75755e-05
200 1990 1802 6.72169e-05 1.37565e-05 9.55076e-05
22000 200
1 0 2201 0.000756005 0.000694819 0.000807594
2 10 2200 0.000710724 0.000652603 0.000762726
3 20 2199 0.000611512 0.000560968 0.000667233
4 30 2198 0.000521222 0.000478224 0.000586076
5 40 2197 0.000467012 0.000425523 0.000540822
6 50 2196 0.000437055 0.000389966 0.000512948
7 60 2195 0.000410228 0.000356581 0.000482895
8 70 2194 0.000378126 0.000322082 0.000447395
9 80 2193 0.000345549 0.000288654 0.000411734
10 90 2192 0.000319478 0.000257493 0.000380329
11 100 2191 0.000301551 0.000229715 0.000354794
12 110 2190 0.000288562 0.000207519 0.000335841
13 120 2189 0.000276424 0.00019171 0.000323964
14 130 2188 0.000262499 0.000180035 0.000317366
15 140 2187 0.000245269 0.000168779 0.0003107
16 150 2186 0.000224591 0.000156318 0.000299451
17 160 2185 0.000203198 0.000144782 0.000285207
18 170 2184 0.000184958 0.000135647 0.000273449
19 180 2183 0.000170519 0.000125953 0.000267296
20 190 2182 0.000157435 0.000112618 0.000265388
21 200 2181 0.00014448 9.77792e-05 0.000264855
22 210 2180 0.000132308 8.53426e-05 0.000262715
23 220 2179 0.000120335 7.55359e-05 0.000255678
24 230 2178 0.000107559 6.69845e-05 0.000242394
25 240 2177 9.50549e-05 6.04704e-05 0.000225671
26 250 2176 8.495e-05 5.76572e-05 0.000210386
27 260 2175 7.84939e-05 5.91291e-05 0.000198855
28 270 2174 7.52863e-05 6.42558e-05 0.000189153
29 280 2173 7.33496e-05 7.15599e-05 0.00017884
30 290 2172 7.10695e-05 7.94119e-05 0.000168565
31 300 2171 6.91413e-05 8.64443e-05 0.000161147
32 310 2170 6.93216e-05 9.15925e-05 0.000158014
33 320 2169 7.14908e-05 9.48609e-05 0.000158515
34 330 2168 7.27463e-05 9.71629e-05 0.000161835
35 340 2167 6.99167e-05 9.9687e-05 0.000167381
36 350 2166 6.23996e-05 0.000103486 0.000172906
37 360 2165 5.28887e-05 0.000108299 0.000174787
38 370 2164 4.63349e-05 0.000112011 0.000172165
39 380 2163 4.64362e-05 0.000112312 0.000169674
40 390 2162 5.23451e-05 0.000108247 0.000173197
41 400 2161 5.97404e-05 0.000100956 0.000182147
42 410 2160 6.49723e-05 9.33402e-05 0.000189858
43 420 2159 6.6993e-05 8.70913e-05 0.000191924
44 430 2158 6.57858e-05 8.07226e-05 0.000189869
45 440 2157 6.16892e-05 7.23386e-05 0.000186542
46 450 2156 5.66202e-05 6.31583e-05 0.000181221
47 460 2155 5.35968e-05 5.5966e-05 0.000171915
48 470 2154 5.38281e-05 5.06227e-05 0.000160414
49 480 2153 5.52347e-05 4.44045e-05 0.000151402
50 490 2152 5.5058e-05 3.68554e-05 0.000146652
51 500 2151 5.28045e-05 3.08929e-05 0.000143413
52 510 2150 5.01917e-05 2.87795e-05 0.000138709
53 520 2149 4.99438e-05 2.93259e-05 0.000131937
54 530 2148 5.42029e-05 2.95562e-05 0.000124354
55 540 2147 6.20992e-05 2.80712e-05 0.000117468
56 550 2146 6.99127e-05 2.55341e-05 0.000111232
57 560 2145 7.48283e-05 2.26221e-05 0.000104558
58 570 2144 7.67721e-05 1.95073e-05 9.77917e-05
59 580 2143 7.7541e-05 1.66335e-05 9.30409e-05
60 590 2142 7.90171e-05 1.50058e-05 9.12132e-05
61 600 2141 8.10552e-05 1.48675e-05 9.01827e-05
62 610 2140 8.14991e-05 1.39431e-05 8.78554e-05
63 620 2139 7.88313e-05 9.99549e-06 8.53103e-05
64 630 2138 7.38351e-05 5.26786e-06 8.43335e-05
65 640 2137 6.88161e-05 5.45629e-06 8.3887e-05
66 650 2136 6.65912e-05 1.39109e-05 8.18203e-05
67 660 2135 6.91724e-05 2.81954e-05 7.81821e-05
68 670 2134 7.52918e-05 4.24603e-05 7.50107e-05
69 680 2133 8.0165e-05 5.2514e-05 7.44989e-05
70 690 2132 7.92815e-05 5.8051e-05 7.82434e-05
71 700 2131 7.24584e-05 6.13447e-05 8.51462e-05
72 710 2130 6.41902e-05 6.42769e-05 9.097e-05
73 720 2129 5.98349e-05 6.71136e-05 9.27537e-05
74 730 2128 6.16881e-05 6.97729e-05 9.19418e-05
75 740 2127 6.75091e-05 7.24186e-05 9.16808e-05
76 750 2126 7.27157e-05 7.36172e-05 9.3055e-05
77 760 2125 7.43451e-05 7.11139e-05 9.39984e-05
78 770 2124 7.33982e-05 6.59712e-05 9.2203e-05
79 780 2123 7.3095e-05 6.15196e-05 8.8402e-05
80 790 2122 7.50325e-05 5.80145e-05 8.45096e-05
81 800 2121 7.84e-05 5.32847e-05 8.04708e-05
82 810 2120 8.15854e-05 4.85183e-05 7.50208e-05
83 820 2119 8.17201e-05 4.68987e-05 6.75154e-05
84 830 2118 7.50644e-05 4.64286e-05 5.94583e-05
85 840 2117 6.06521e-05 4.15926e-05 5.41743e-05
86 850 2116 4.27734e-05 3.25278e-05 5.36446e-05
87 860 2115 2.88115e-05 2.61289e-05 5.75353e-05
88 870 2114 2.34433e-05 2.62024e-05 6.4533e-05
89 880 2113 2.47622e-05 2.87088e-05 7.22301e-05
90 890 2112 2.67279e-05 2.83079e-05 7.77878e-05
91 900 2111 2.52997e-05 2.45486e-05 8.05882e-05
92 910 2110 2.15371e-05 2.01859e-05 8.30251e-05
93 920 2109 1.95011e-05 1.70328e-05 8.63933e-05
94 930 2108 2.17332e-05 1.62968e-05 8.81085e-05
95 940 2107 2.69079e-05 1.97348e-05 8.61194e-05
96 950 2106 3.04879e-05 2.75089e-05 8.3194e-05
97 960 2105 2.72514e-05 3.67423e-05 8.39096e-05
98 970 2104 1.5637e-05 4.44374e-05 8.77584e-05
99 980 2103 3.36729e-07 5.07839e-05 8.87465e-05
100 990 2102 -1.13872e-05 5.84603e-05 8.37223e-05
101 1000 2101 -1.64099e-05 6.88446e-05 7.71777e-05
102 1010 2100 -1.78918e-05 8.02903e-05 7.54259e-05
103 1020 2099 -2.10357e-05 9.02201e-05 7.9579e-05
104 1030 2098 -2.7803e-05 9.73075e-05 8.61502e-05
105 1040 2097 -3.58444e-05 0.000101838 9.13508e-05
106 1050 2096 -4.12303e-05 0.000104639 9.33494e-05
107 1060 2095 -4.21147e-05 0.000105547 9.25483e-05
108 1070 2094 -4.10392e-05 0.000104325 9.17882e-05
109 1080 2093 -4.20427e-05 0.000102181 9.42034e-05
110 1090 2092 -4.59738e-05 0.00010027 9.91046e-05
111 1100 2091 -5.07353e-05 9.67996e-05 0.000101854
112 1110 2090 -5.4633e-05 8.94073e-05 9.84253e-05
113 1120 2089 -5.67722e-05 7.87953e-05 8.91231e-05
114 1130 2088 -5.59957e-05 6.7641e-05 7.79222e-05
115 1140 2087 -5.15465e-05 5.81052e-05 6.8632e-05
116 1150 2086 -4.37846e-05 5.05833e-05 6.15979e-05
117 1160 2085 -3.43821e-05 4.34479e-05 5.41823e-05
118 1170 2084 -2.56228e-05 3.48984e-05 4.46658e-05
119 1180 2083 -1.88099e-05 2.48723e-05 3.53392e-05
120 1190 2082 -1.38769e-05 1.46771e-05 3.02357e-05
121 1200 2081 -1.03713e-05 5.70358e-06 3.10118e-05
122 1210 2080 -7.2369e-06 -1.24175e-06 3.56977e-05
123 1220 2079 -3.02079e-06 -7.34026e-06 4.0393e-05
124 1230 2078 1.03047e-06 -1.49778e-05 4.17028e-05
125 1240 2077 1.44584e-06 -2.45392e-05 3.85898e-05
126 1250 2076 -2.7953e-06 -3.37529e-05 3.29924e-05
127 1260 2075 -7.90019e-06 -4.05021e-05 2.75056e-05
128 1270 2074 -8.54365e-06 -4.52155e-05 2.15153e-05
129 1280 2073 -2.72967e-06 -5.0286e-05 1.28147e-05
130 1290 2072 6.74699e-06 -5.7223e-05 2.36911e-06
131 1300 2071 1.43615e-05 -6.57636e-05 -6.29025e-06
132 1310 2070 1.52623e-05 -7.48253e-05 -1.15485e-05
133 1320 2069 9.21362e-06 -8.18938e-05 -1.44657e-05
134 1330 2068 1.83608e-06 -8.34911e-05 -1.68425e-05
135 1340 2067 9.67652e-07 -7.92344e-05 -2.04277e-05
136 1350 2066 9.26031e-06 -7.27513e-05 -2.57814e-05
137 1360 2065 2.02493e-05 -6.65849e-05 -3.14863e-05
138 1370 2064 2.44706e-05 -5.94765e-05 -3.61477e-05
139 1380 2063 1.90737e-05 -4.97285e-05 -3.9531e-05
140 1390 2062 1.02847e-05 -3.75285e-05 -4.05941e-05
141 1400 2061 6.92202e-06 -2.47277e-05 -3.62211e-05
142 1410 2060 1.13094e-05 -1.36314e-05 -2.50882e-05
143 1420 2059 1.80271e-05 -5.62602e-06 -1.05754e-05
144 1430 2058 2.11683e-05 -4.0283e-07 3.00534e-06
145 1440 2057 2.02898e-05 2.90598e-06 1.40548e-05
146 1450 2056 1.92713e-05 4.03058e-06 2.28918e-05
147 1460 2055 2.09148e-05 2.42258e-06 2.98452e-05
148 1470 2054 2.44887e-05 -6.47383e-07 3.509e-05
149 1480 2053 2.84339e-05 -2.04691e-06 3.96979e-05
150 1490 2052 3.31741e-05 1.64404e-07 4.52607e-05
151 1500 2051 3.92095e-05 5.23525e-06 5.07435e-05
152 1510 2050 4.3701e-05 1.1498e-05 5.24967e-05
153 1520 2049 4.28065e-05 1.741e-05 4.90459e-05
154 1530 2048 3.67551e-05 2.16135e-05 4.34888e-05
155 1540 2047 3.00868e-05 2.30192e-05 3.99827e-05
156 1550 2046 2.60707e-05 2.10545e-05 3.92688e-05
157 1560 2045 2.23118e-05 1.58596e-05 3.98835e-05
158 1570 2044 1.4388e-05 8.53977e-06 4.15152e-05
159 1580 2043 2.11735e-06 5.91852e-07 4.3474e-05
160 1590 2042 -9.69187e-06 -7.34469e-06 4.3681e-05
161 1600 2041 -1.63423e-05 -1.57741e-05 4.15971e-05
162 1610 2040 -1.75283e-05 -2.51679e-05 3.96748e-05
163 1620 2039 -1.63596e-05 -3.52379e-05 4.10004e-05
164 1630 2038 -1.53476e-05 -4.53364e-05 4.66696e-05
165 1640 2037 -1.59745e-05 -5.3845e-05 5.51144e-05
166 1650 2036 -2.02739e-05 -5.88215e-05 6.31706e-05
167 1660 2035 -2.94464e-05 -6.11913e-05 6.8204e-05
168 1670 2034 -4.10926e-05 -6.39808e-05 6.9766e-05
169 1680 2033 -5.05354e-05 -6.76882e-05 6.91239e-05
170 1690 2032 -5.46728e-05 -6.98891e-05 6.66467e-05
171 1700 2031 -5.38964e-05 -6.92012e-05 6.13388e-05
172 1710 2030 -5.16054e-05 -6.71253e-05 5.37724e-05
173 1720 2029 -5.1961e-05 -6.54678e-05 4.66098e-05
174 1730 2028 -5.70364e-05 -6.402e-05 4.2002e-05
175 1740 2027 -6.49379e-05 -6.18542e-05 3.99419e-05
176 1750 2026 -7.13163e-05 -5.87478e-05 4.01088e-05
177 1760 2025 -7.25e-05 -5.41055e-05 4.1954e-05
178 1770 2024 -6.87047e-05 -4.66384e-05 4.34097e-05
179 1780 2023 -6.4703e-05 -3.65273e-05 4.37123e-05
180 1790 2022 -6.4967e-05 -2.53646e-05 4.47731e-05
181 1800 2021 -6.84971e-05 -1.43293e-05 4.71707e-05
182 1810 2020 -7.04437e-05 -3.06858e-06 4.93714e-05
183 1820 2019 -6.71873e-05 9.40155e-06 5.09868e-05
184 1830 2018 -5.9079e-05 2.28322e-05 5.31142e-05
185 1840 2017 -5.00329e-05 3.49483e-05 5.61436e-05
186 1850 2016 -4.44332e-05 4.29316e-05 5.88085e-05
187 1860 2015 -4.36793e-05 4.65227e-05 5.89742e-05
188 1870 2014 -4.51525e-05 4.88489e-05 5.58375e-05
189 1880 2013 -4.42516e-05 5.30726e-05 5.12905e-05
190 1890 2012 -3.75225e-05 5.90806e-05 4.94709e-05
191 1900 2011 -2.60165e-05 6.38107e-05 5.2533e-05
192 1910 2010 -1.51666e-05 6.46655e-05 5.72914e-05
193 1920 2009 -9.32637e-06 6.19777e-05 5.94241e-05
194 1930 2008 -6.92899e-06 5.8325e-05 6.02817e-05
195 1940 2007 -2.69921e-06 5.59e-05 6.45852e-05
196 1950 2006 6.12694e-06 5.51429e-05 7.24524e-05
197 1960 2005 1.64748e-05 5.52384e-05 7.87819e-05
198 1970 2004 2.26194e-05 5.52323e-05 7.99914e-05
199 1980 2003 2.33704e-05 5.46233e-05 7.77636e-05
200 1990 2002 2.27802e-05 5.34293e-05 7.69996e-05
24000 200
1 0 2401 0.000735359 0.000736966 0.0007919
2 10 2400 0.000690629 0.000694419 0.00074761
3 20 2399 0.00059265 0.000602065 0.000653045
4 30 2398 0.000504571 0.000518949 0.000572096
5 40 2397 0.000453121 0.00046665 0.000526201
6 50 2396 0.000425563 0.000431981 0.000497658
7 60 2395 0.000400417 0.000399495 0.000467704
8 70 2394 0.000369602 0.000365351 0.000433161
9 80 2393 0.000338283 0.000331249 0.000399006
10 90 2392 0.000313211 0.000298819 0.000369467
11 100 2391 0.000295541 0.000270291 0.000346065
12 110 2390 0.000282407 0.000248143 0.000329216
13 120 2389 0.000270854 0.00023209 0.000318667
14 130 2388 0.000258605 0.000218953 0.000311898
15 140 2387 0.000243461 0.000205605 0.000303864
16 150 2386 0.000224718 0.000191527 0.000291277
17 160 2385 0.000205152 0.00017902 0.000276678
18 170 2384 0.000188667 0.000169559 0.000265646
19 180 2383 0.000175632 0.000160813 0.000260897
20 190 2382 0.000163491 0.000149786 0.000260721
21 200 2381 0.000151144 0.000137294 0.000262065
22 210 2380 0.000139546 0.000125887 0.000261862
23 220 2379 0.000128448 0.000115679 0.000256751
24 230 2378 0.000116381 0.000105985 0.000245448
25 240 2377 0.000103511 9.78943e-05 0.00023069
26 250 2376 9.19358e-05 9.27831e-05 0.000216677
27 260 2375 8.35596e-05 9.1512e-05 0.000205043
28 270 2374 7.83399e-05 9.48723e-05 0.000194399
29 280 2373 7.45062e-05 0.000102498 0.000183445
30 290 2372 7.09829e-05 0.000111837 0.000173108
31 300 2371 6.88207e-05 0.000119435 0.000165691
32 310 2370 6.93484e-05 0.000123408 0.000162298
33 320 2369 7.16024e-05 0.00012467 0.000162375
34 330 2368 7.24563e-05 0.000124904 0.000165121
35 340 2367 6.92793e-05 0.000125113 0.000169572
36 350 2366 6.20048e-05 0.000126109 0.000173436
37 360 2365 5.34322e-05 0.000128049 0.000173806
38 370 2364 4.81546e-05 0.000129454 0.000170515
39 380 2363 4.93444e-05 0.000128467 0.000167954
40 390 2362 5.59567e-05 0.000124383 0.000171137
41 400 2361 6.3865e-05 0.000117843 0.000179264
42 410 2360 6.95835e-05 0.000110207 0.000186283
43 420 2359 7.20535e-05 0.000102217 0.000188266
44 430 2358 7.1078e-05 9.34248e-05 0.000186546
45 440 2357 6.65021e-05 8.35713e-05 0.000183479
46 450 2356 6.00063e-05 7.4107e-05 0.000178178
47 460 2355 5.53686e-05 6.70444e-05 0.000168747
48 470 2354 5.49987e-05 6.20308e-05 0.000156735
49 480 2353 5.7047e-05 5.66807e-05 0.000146539
50 490 2352 5.77655e-05 5.03059e-05 0.000140223
51 500 2351 5.56033e-05 4.52988e-05 0.000135511
52 510 2350 5.2006e-05 4.40049e-05 0.000129543
53 520 2349 5.0121e-05 4.52385e-05 0.000121773
54 530 2348 5.26517e-05 4.5425e-05 0.000113669
55 540 2347 5.91349e-05 4.24395e-05 0.000107077
56 550 2346 6.62713e-05 3.69705e-05 0.000102067
57 560 2345 7.1659e-05 3.06739e-05 9.73223e-05
58 570 2344 7.51336e-05 2.51124e-05 9.26015e-05
59 580 2343 7.73604e-05 2.178e-05 8.95865e-05
60 590 2342 7.89613e-05 2.18199e-05 8.92199e-05
61 600 2341 8.0308e-05 2.44973e-05 8.94445e-05
62 610 2340 8.11257e-05 2.57539e-05 8.79306e-05
63 620 2339 8.09255e-05 2.20822e-05 8.54631e-05
64 630 2338 7.96645e-05 1.58952e-05 8.39462e-05
65 640 2337 7.77485e-05 1.38698e-05 8.28209e-05
66 650 2336 7.66481e-05 1.99714e-05 8.03039e-05
67 660 2335 7.85544e-05 3.19439e-05 7.65655e-05
68 670 2334 8.35465e-05 4.43538e-05 7.36141e-05
69 680 2333 8.80776e-05 5.33873e-05 7.3483e-05
70 690 2332 8.78085e-05 5.86135e-05 7.72311e-05
71 700 2331 8.21852e-05 6.17606e-05 8.33816e-05
72 710 2330 7.54638e-05 6.46405e-05 8.82049e-05
73 720 2329 7.25152e-05 6.81433e-05 8.96416e-05
74 730 2328 7.48825e-05 7.23265e-05 8.9426e-05
75 740 2327 8.00041e-05 7.67309e-05 9.00397e-05
76 750 2326 8.35506e-05 7.94467e-05 9.15748e-05
77 760 2325 8.34781e-05 7.81087e-05 9.17674e-05
78 770 2324 8.1858e-05 7.35547e-05 8.91799e-05
79 780 2323 8.22465e-05 6.93333e-05 8.55725e-05
80 790 2322 8.56597e-05 6.68149e-05 8.31535e-05
81 800 2321 9.03944e-05 6.44508e-05 8.12256e-05
82 810 2320 9.44724e-05 6.24983e-05 7.74389e-05
83 820 2319 9.54267e-05 6.28463e-05 7.06937e-05
84 830 2318 8.9784e-05 6.34202e-05 6.28908e-05
85 840 2317 7.656e-05 5.92907e-05 5.80509e-05
86 850 2316 6.01252e-05 5.0601e-05 5.85858e-05
87 860 2315 4.77743e-05 4.37387e-05 6.38861e-05
88 870 2314 4.37102e-05 4.25831e-05 7.18272e-05
89 880 2313 4.56102e-05 4.42322e-05 7.93721e-05
90 890 2312 4.74253e-05 4.43015e-05 8.36668e-05
91 900 2311 4.52781e-05 4.20089e-05 8.44807e-05
92 910 2310 4.04651e-05 3.8919e-05 8.45858e-05
93 920 2309 3.7124e-05 3.62938e-05 8.58495e-05
94 930 2308 3.75275e-05 3.5839e-05 8.64728e-05
95 940 2307 4.03809e-05 3.95617e-05 8.4728e-05
96 950 2306 4.188e-05 4.73152e-05 8.28104e-05
97 960 2305 3.77143e-05 5.6154e-05 8.4279e-05
98 970 2304 2.64321e-05 6.34092e-05 8.84516e-05
99 980 2303 1.16304e-05 6.93858e-05 9.02686e-05
100 990 2302 -5.92962e-07 7.64188e-05 8.70747e-05
101 1000 2301 -6.87925e-06 8.59211e-05 8.24505e-05
102 1010 2300 -9.18007e-06 9.68344e-05 8.1423e-05
103 1020 2299 -1.20791e-05 0.000106729 8.48306e-05
104 1030 2298 -1.79367e-05 0.000113806 8.99622e-05
105 1040 2297 -2.48269e-05 0.000118223 9.40008e-05
106 1050 2296 -2.89614e-05 0.000121013 9.56505e-05
107 1060 2295 -2.91882e-05 0.000121867 9.51892e-05
108 1070 2294 -2.88493e-05 0.000120117 9.46216e-05
109 1080 2293 -3.15316e-05 0.000117328 9.60142e-05
110 1090 2292 -3.67542e-05 0.000115343 9.85316e-05
111 1100 2291 -4.1913e-05 0.000112371 9.88902e-05
112 1110 2290 -4.58765e-05 0.000105347 9.46541e-05
113 1120 2289 -4.84955e-05 9.4777e-05 8.62745e-05
114 1130 2288 -4.9077e-05 8.38503e-05 7.65049e-05
115 1140 2287 -4.67178e-05 7.48665e-05 6.81235e-05
116 1150 2286 -4.15592e-05 6.75544e-05 6.15722e-05
117 1160 2285 -3.51433e-05 5.96527e-05 5.49514e-05
118 1170 2284 -2.94755e-05 4.9095e-05 4.69897e-05
119 1180 2283 -2.55244e-05 3.60689e-05 3.95032e-05
120 1190 2282 -2.25719e-05 2.27755e-05 3.57014e-05
121 1200 2281 -1.94674e-05 1.18734e-05 3.67608e-05
122 1210 2280 -1.5427e-05 4.33675e-06 4.08599e-05
123 1220 2279 -1.07454e-05 -2.13088e-06 4.4805e-05
124 1230 2278 -8.02464e-06 -1.07788e-05 4.58728e-05
125 1240 2277 -9.96122e-06 -2.1558e-05 4.29918e-05
126 1250 2276 -1.52594e-05 -3.14952e-05 3.74366e-05
127 1260 2275 -1.896e-05 -3.83422e-05 3.13829e-05
128 1270 2274 -1.74634e-05 -4.27144e-05 2.46831e-05
129 1280 2273 -1.11713e-05 -4.72475e-05 1.58825e-05
130 1290 2272 -2.90906e-06 -5.40073e-05 5.78779e-06
131 1300 2271 3.58236e-06 -6.33694e-05 -2.94382e-06
132 1310 2270 4.60121e-06 -7.41584e-05 -8.94161e-06
133 1320 2269 -6.44484e-07 -8.3041e-05 -1.25901e-05
134 1330 2268 -7.90448e-06 -8.60118e-05 -1.51291e-05
135 1340 2267 -1.02935e-05 -8.29226e-05 -1.84019e-05
136 1350 2266 -4.91235e-06 -7.79639e-05 -2.32159e-05
137 1360 2265 2.88604e-06 -7.39759e-05 -2.85671e-05
138 1370 2264 4.77346e-06 -6.95395e-05 -3.36209e-05
139 1380 2263 -1.63355e-06 -6.2484e-05 -3.83393e-05
140 1390 2262 -1.03124e-05 -5.27376e-05 -4.14659e-05
141 1400 2261 -1.31326e-05 -4.22205e-05 -3.97887e-05
142 1410 2260 -8.59384e-06 -3.34639e-05 -3.20705e-05
143 1420 2259 -1.93816e-06 -2.80444e-05 -2.16055e-05
144 1430 2258 2.2144e-06 -2.56317e-05 -1.21307e-05
145 1440 2257 3.8816e-06 -2.47928e-05 -4.44068e-06
146 1450 2256 5.43835e-06 -2.53304e-05 2.38949e-06
147 1460 2255 8.05318e-06 -2.83525e-05 8.68464e-06
148 1470 2254 1.10301e-05 -3.34241e-05 1.42194e-05
149 1480 2253 1.41206e-05 -3.72947e-05 1.95302e-05
150 1490 2252 1.89764e-05 -3.70894e-05 2.54783e-05
151 1500 2251 2.62293e-05 -3.28341e-05 3.08407e-05
152 1510 2250 3.24746e-05 -2.64044e-05 3.24561e-05
